Ebeam     Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    8.5650   2.6800   8.6000   0.0467   0.5162  0.27740E+03  0.27740E+03  0.00000E+00  0.22789E+03  0.59152E+02  0.00000E+00  0.16874E+03  0.43418E+00
    8.5650   2.6900   8.6000   0.0470   0.5181  0.27780E+03  0.27780E+03  0.00000E+00  0.22750E+03  0.58620E+02  0.00000E+00  0.16888E+03  0.43429E+00
    8.5650   2.7000   8.6000   0.0472   0.5200  0.27820E+03  0.27820E+03  0.00000E+00  0.22711E+03  0.58095E+02  0.00000E+00  0.16902E+03  0.43440E+00
    8.5650   2.7100   8.6000   0.0475   0.5220  0.27860E+03  0.27860E+03  0.00000E+00  0.22673E+03  0.57575E+02  0.00000E+00  0.16916E+03  0.43450E+00
    8.5650   2.7200   8.6000   0.0478   0.5239  0.27900E+03  0.27900E+03  0.00000E+00  0.22636E+03  0.57062E+02  0.00000E+00  0.16930E+03  0.43461E+00
    8.5650   2.7300   8.6000   0.0480   0.5258  0.27941E+03  0.27941E+03  0.00000E+00  0.22598E+03  0.56554E+02  0.00000E+00  0.16943E+03  0.43472E+00
    8.5650   2.7400   8.6000   0.0483   0.5277  0.27982E+03  0.27982E+03  0.00000E+00  0.22562E+03  0.56052E+02  0.00000E+00  0.16956E+03  0.43483E+00
    8.5650   2.7500   8.6000   0.0485   0.5297  0.28023E+03  0.28023E+03  0.00000E+00  0.22526E+03  0.55556E+02  0.00000E+00  0.16970E+03  0.43494E+00
    8.5650   2.7600   8.6000   0.0488   0.5316  0.28064E+03  0.28064E+03  0.00000E+00  0.22491E+03  0.55065E+02  0.00000E+00  0.16985E+03  0.43505E+00
    8.5650   2.7700   8.6000   0.0491   0.5335  0.28106E+03  0.28106E+03  0.00000E+00  0.22457E+03  0.54580E+02  0.00000E+00  0.16999E+03  0.43516E+00
    8.5650   2.7800   8.6000   0.0493   0.5354  0.28148E+03  0.28148E+03  0.00000E+00  0.22423E+03  0.54101E+02  0.00000E+00  0.17013E+03  0.43527E+00
    8.5650   2.7900   8.6000   0.0496   0.5374  0.28190E+03  0.28190E+03  0.00000E+00  0.22390E+03  0.53627E+02  0.00000E+00  0.17028E+03  0.43538E+00
    8.5650   2.8000   8.6000   0.0498   0.5393  0.28232E+03  0.28232E+03  0.00000E+00  0.22358E+03  0.53158E+02  0.00000E+00  0.17043E+03  0.43549E+00
    8.5650   2.8100   8.6000   0.0501   0.5412  0.28275E+03  0.28275E+03  0.00000E+00  0.22327E+03  0.52694E+02  0.00000E+00  0.17057E+03  0.43560E+00
    8.5650   2.8200   8.6000   0.0504   0.5431  0.28318E+03  0.28318E+03  0.00000E+00  0.22282E+03  0.52236E+02  0.00000E+00  0.17059E+03  0.43572E+00
    8.5650   2.8300   8.6000   0.0506   0.5451  0.28361E+03  0.28361E+03  0.00000E+00  0.22252E+03  0.51783E+02  0.00000E+00  0.17073E+03  0.43583E+00
    8.5650   2.8400   8.6000   0.0509   0.5470  0.28404E+03  0.28404E+03  0.00000E+00  0.22222E+03  0.51334E+02  0.00000E+00  0.17089E+03  0.43594E+00
    8.5650   2.8500   8.6000   0.0512   0.5489  0.28447E+03  0.28447E+03  0.00000E+00  0.22173E+03  0.50687E+02  0.00000E+00  0.17105E+03  0.43605E+00
    8.5650   2.8600   8.6000   0.0515   0.5508  0.28491E+03  0.28491E+03  0.00000E+00  0.22166E+03  0.50453E+02  0.00000E+00  0.17121E+03  0.43616E+00
    8.5650   2.8700   8.6000   0.0517   0.5528  0.28535E+03  0.28535E+03  0.00000E+00  0.22139E+03  0.50019E+02  0.00000E+00  0.17137E+03  0.43627E+00
    8.5650   2.8800   8.6000   0.0520   0.5547  0.28579E+03  0.28579E+03  0.00000E+00  0.22112E+03  0.49590E+02  0.00000E+00  0.17153E+03  0.43639E+00
    8.5650   2.8900   8.6000   0.0523   0.5566  0.28624E+03  0.28624E+03  0.00000E+00  0.22086E+03  0.49166E+02  0.00000E+00  0.17169E+03  0.43650E+00
    8.5650   2.9000   8.6000   0.0525   0.5585  0.28669E+03  0.28669E+03  0.00000E+00  0.22060E+03  0.48747E+02  0.00000E+00  0.17185E+03  0.43661E+00
    8.5650   2.9100   8.6000   0.0528   0.5605  0.28713E+03  0.28713E+03  0.00000E+00  0.22035E+03  0.48332E+02  0.00000E+00  0.17202E+03  0.43673E+00
    8.5650   2.9200   8.6000   0.0531   0.5624  0.28759E+03  0.28759E+03  0.00000E+00  0.22011E+03  0.47922E+02  0.00000E+00  0.17219E+03  0.43684E+00
    8.5650   2.9300   8.6000   0.0534   0.5643  0.28804E+03  0.28804E+03  0.00000E+00  0.21987E+03  0.47516E+02  0.00000E+00  0.17235E+03  0.43695E+00
    8.5650   2.9400   8.6000   0.0536   0.5663  0.28850E+03  0.28850E+03  0.00000E+00  0.21968E+03  0.47114E+02  0.00000E+00  0.17257E+03  0.43707E+00
    8.5650   2.9500   8.6000   0.0539   0.5682  0.28896E+03  0.28896E+03  0.00000E+00  0.21944E+03  0.46717E+02  0.00000E+00  0.17273E+03  0.43718E+00
    8.5650   2.9600   8.6000   0.0542   0.5701  0.28942E+03  0.28942E+03  0.00000E+00  0.21921E+03  0.46324E+02  0.00000E+00  0.17289E+03  0.43729E+00
    8.5650   2.9700   8.6000   0.0545   0.5720  0.28988E+03  0.28988E+03  0.00000E+00  0.21899E+03  0.45936E+02  0.00000E+00  0.17305E+03  0.43741E+00
    8.5650   2.9800   8.6000   0.0548   0.5740  0.29035E+03  0.29035E+03  0.00000E+00  0.21877E+03  0.45551E+02  0.00000E+00  0.17322E+03  0.43752E+00
    8.5650   2.9900   8.6000   0.0550   0.5759  0.29082E+03  0.29082E+03  0.00000E+00  0.21855E+03  0.45171E+02  0.00000E+00  0.17338E+03  0.43764E+00
    8.5650   3.0000   8.6000   0.0553   0.5778  0.29129E+03  0.29129E+03  0.00000E+00  0.21833E+03  0.44795E+02  0.00000E+00  0.17354E+03  0.43775E+00
    8.5650   3.0100   8.6000   0.0556   0.5797  0.29176E+03  0.29176E+03  0.00000E+00  0.21813E+03  0.44422E+02  0.00000E+00  0.17370E+03  0.43787E+00
    8.5650   3.0200   8.6000   0.0559   0.5817  0.29224E+03  0.29224E+03  0.00000E+00  0.21793E+03  0.44054E+02  0.00000E+00  0.17387E+03  0.43798E+00
    8.5650   3.0300   8.6000   0.0562   0.5836  0.29271E+03  0.29271E+03  0.00000E+00  0.21773E+03  0.43690E+02  0.00000E+00  0.17404E+03  0.43810E+00
    8.5650   3.0400   8.6000   0.0565   0.5855  0.29319E+03  0.29319E+03  0.00000E+00  0.21754E+03  0.43329E+02  0.00000E+00  0.17421E+03  0.43822E+00
    8.5650   3.0500   8.6000   0.0568   0.5874  0.29368E+03  0.29368E+03  0.00000E+00  0.21735E+03  0.42972E+02  0.00000E+00  0.17438E+03  0.43833E+00
    8.5650   3.0600   8.6000   0.0571   0.5894  0.29416E+03  0.29416E+03  0.00000E+00  0.21717E+03  0.42619E+02  0.00000E+00  0.17455E+03  0.43845E+00
    8.5650   3.0700   8.6000   0.0573   0.5913  0.29465E+03  0.29465E+03  0.00000E+00  0.21699E+03  0.42270E+02  0.00000E+00  0.17472E+03  0.43857E+00
    8.5650   3.0800   8.6000   0.0576   0.5932  0.29514E+03  0.29514E+03  0.00000E+00  0.21682E+03  0.41925E+02  0.00000E+00  0.17490E+03  0.43868E+00
    8.5650   3.0900   8.6000   0.0579   0.5951  0.29563E+03  0.29563E+03  0.00000E+00  0.21666E+03  0.41583E+02  0.00000E+00  0.17507E+03  0.43880E+00
    8.5650   3.1000   8.6000   0.0582   0.5971  0.29613E+03  0.29613E+03  0.00000E+00  0.21650E+03  0.41244E+02  0.00000E+00  0.17525E+03  0.43892E+00
    8.5650   3.1100   8.6000   0.0585   0.5990  0.29663E+03  0.29663E+03  0.00000E+00  0.21634E+03  0.40910E+02  0.00000E+00  0.17543E+03  0.43904E+00
    8.5650   3.1200   8.6000   0.0588   0.6009  0.29713E+03  0.29713E+03  0.00000E+00  0.21619E+03  0.40578E+02  0.00000E+00  0.17561E+03  0.43915E+00
    8.5650   3.1300   8.6000   0.0591   0.6028  0.29763E+03  0.29763E+03  0.00000E+00  0.21604E+03  0.40250E+02  0.00000E+00  0.17579E+03  0.43927E+00
    8.5650   3.1400   8.6000   0.0594   0.6048  0.29813E+03  0.29813E+03  0.00000E+00  0.21589E+03  0.39926E+02  0.00000E+00  0.17597E+03  0.43939E+00
    8.5650   3.1500   8.6000   0.0597   0.6067  0.29864E+03  0.29864E+03  0.00000E+00  0.21575E+03  0.39606E+02  0.00000E+00  0.17614E+03  0.43951E+00
    8.5650   3.1600   8.6000   0.0600   0.6086  0.29915E+03  0.29915E+03  0.00000E+00  0.21561E+03  0.39288E+02  0.00000E+00  0.17632E+03  0.43963E+00
    8.5650   3.1700   8.6000   0.0603   0.6106  0.29966E+03  0.29966E+03  0.00000E+00  0.21548E+03  0.38973E+02  0.00000E+00  0.17651E+03  0.43975E+00
    8.5650   3.1800   8.6000   0.0606   0.6125  0.30018E+03  0.30018E+03  0.00000E+00  0.21535E+03  0.38662E+02  0.00000E+00  0.17669E+03  0.43987E+00
    8.5650   3.1900   8.6000   0.0609   0.6144  0.30070E+03  0.30070E+03  0.00000E+00  0.21523E+03  0.38354E+02  0.00000E+00  0.17687E+03  0.43999E+00
    8.5650   3.2000   8.6000   0.0612   0.6163  0.30122E+03  0.30122E+03  0.00000E+00  0.21511E+03  0.38049E+02  0.00000E+00  0.17706E+03  0.44011E+00
    8.5650   3.2100   8.6000   0.0615   0.6183  0.30174E+03  0.30174E+03  0.00000E+00  0.21499E+03  0.37747E+02  0.00000E+00  0.17725E+03  0.44023E+00
    8.5650   3.2200   8.6000   0.0618   0.6202  0.30226E+03  0.30226E+03  0.00000E+00  0.21488E+03  0.37448E+02  0.00000E+00  0.17743E+03  0.44035E+00
    8.5650   3.2300   8.6000   0.0621   0.6221  0.30279E+03  0.30279E+03  0.00000E+00  0.21477E+03  0.37153E+02  0.00000E+00  0.17762E+03  0.44047E+00
    8.5650   3.2400   8.6000   0.0624   0.6240  0.30332E+03  0.30332E+03  0.00000E+00  0.21467E+03  0.36860E+02  0.00000E+00  0.17781E+03  0.44059E+00
    8.5650   3.2500   8.6000   0.0628   0.6260  0.30385E+03  0.30385E+03  0.00000E+00  0.21460E+03  0.36570E+02  0.00000E+00  0.17803E+03  0.44071E+00
    8.5650   3.2600   8.6000   0.0631   0.6279  0.30439E+03  0.30439E+03  0.00000E+00  0.21454E+03  0.36283E+02  0.00000E+00  0.17826E+03  0.44083E+00
    8.5650   3.2700   8.6000   0.0634   0.6298  0.30492E+03  0.30492E+03  0.00000E+00  0.21440E+03  0.35999E+02  0.00000E+00  0.17840E+03  0.44095E+00
    8.5650   3.2800   8.6000   0.0637   0.6317  0.30546E+03  0.30546E+03  0.00000E+00  0.21428E+03  0.35718E+02  0.00000E+00  0.17856E+03  0.44107E+00
    8.5650   3.2900   8.6000   0.0640   0.6337  0.30600E+03  0.30600E+03  0.00000E+00  0.21420E+03  0.35440E+02  0.00000E+00  0.17876E+03  0.44120E+00
    8.5650   3.3000   8.6000   0.0643   0.6356  0.30655E+03  0.30655E+03  0.00000E+00  0.21412E+03  0.35164E+02  0.00000E+00  0.17896E+03  0.44132E+00
    8.5650   3.3100   8.6000   0.0646   0.6375  0.30710E+03  0.30710E+03  0.00000E+00  0.21404E+03  0.34892E+02  0.00000E+00  0.17915E+03  0.44144E+00
    8.5650   3.3200   8.6000   0.0650   0.6394  0.30765E+03  0.30765E+03  0.00000E+00  0.21397E+03  0.34622E+02  0.00000E+00  0.17935E+03  0.44156E+00
    8.5650   3.3300   8.6000   0.0653   0.6414  0.30820E+03  0.30820E+03  0.00000E+00  0.21391E+03  0.34354E+02  0.00000E+00  0.17955E+03  0.44169E+00
    8.5650   3.3400   8.6000   0.0656   0.6433  0.30875E+03  0.30875E+03  0.00000E+00  0.21384E+03  0.34090E+02  0.00000E+00  0.17975E+03  0.44181E+00
    8.5650   3.3500   8.6000   0.0659   0.6452  0.30931E+03  0.30931E+03  0.00000E+00  0.21378E+03  0.33828E+02  0.00000E+00  0.17995E+03  0.44193E+00
    8.5650   3.3600   8.6000   0.0663   0.6471  0.30987E+03  0.30987E+03  0.00000E+00  0.21372E+03  0.33568E+02  0.00000E+00  0.18015E+03  0.44206E+00
    8.5650   3.3700   8.6000   0.0666   0.6491  0.31043E+03  0.31043E+03  0.00000E+00  0.21367E+03  0.33314E+02  0.00000E+00  0.18036E+03  0.44218E+00
    8.5650   3.3800   8.6000   0.0669   0.6510  0.31100E+03  0.31100E+03  0.00000E+00  0.21360E+03  0.33059E+02  0.00000E+00  0.18054E+03  0.44231E+00
    8.5650   3.3900   8.6000   0.0672   0.6529  0.31157E+03  0.31157E+03  0.00000E+00  0.21355E+03  0.32807E+02  0.00000E+00  0.18075E+03  0.44243E+00
    8.5650   3.4000   8.6000   0.0676   0.6549  0.31214E+03  0.31214E+03  0.00000E+00  0.21351E+03  0.32558E+02  0.00000E+00  0.18096E+03  0.44256E+00
    8.5650   3.4100   8.6000   0.0679   0.6568  0.31271E+03  0.31271E+03  0.00000E+00  0.21348E+03  0.32311E+02  0.00000E+00  0.18117E+03  0.44268E+00
    8.5650   3.4200   8.6000   0.0682   0.6587  0.31328E+03  0.31328E+03  0.00000E+00  0.21345E+03  0.32067E+02  0.00000E+00  0.18138E+03  0.44281E+00
    8.5650   3.4300   8.6000   0.0686   0.6606  0.31386E+03  0.31386E+03  0.00000E+00  0.21342E+03  0.31825E+02  0.00000E+00  0.18160E+03  0.44293E+00
    8.5650   3.4400   8.6000   0.0689   0.6626  0.31444E+03  0.31444E+03  0.00000E+00  0.21341E+03  0.31585E+02  0.00000E+00  0.18183E+03  0.44306E+00
    8.5650   3.4500   8.6000   0.0692   0.6645  0.31503E+03  0.31503E+03  0.00000E+00  0.21339E+03  0.31348E+02  0.00000E+00  0.18204E+03  0.44318E+00
    8.5650   3.4600   8.6000   0.0696   0.6664  0.31561E+03  0.31561E+03  0.00000E+00  0.21339E+03  0.31113E+02  0.00000E+00  0.18227E+03  0.44331E+00
    8.5650   3.4700   8.6000   0.0699   0.6683  0.31620E+03  0.31620E+03  0.00000E+00  0.21337E+03  0.30880E+02  0.00000E+00  0.18249E+03  0.44344E+00
    8.5650   3.4800   8.6000   0.0702   0.6703  0.31679E+03  0.31679E+03  0.00000E+00  0.21336E+03  0.30648E+02  0.00000E+00  0.18271E+03  0.44356E+00
    8.5650   3.4900   8.6000   0.0706   0.6722  0.31738E+03  0.31738E+03  0.00000E+00  0.21335E+03  0.30420E+02  0.00000E+00  0.18293E+03  0.44369E+00
    8.5650   3.5000   8.6000   0.0709   0.6741  0.31798E+03  0.31798E+03  0.00000E+00  0.21334E+03  0.30194E+02  0.00000E+00  0.18315E+03  0.44382E+00
    8.5650   3.5100   8.6000   0.0713   0.6760  0.31858E+03  0.31858E+03  0.00000E+00  0.21334E+03  0.29970E+02  0.00000E+00  0.18337E+03  0.44395E+00
    8.5650   3.5200   8.6000   0.0716   0.6780  0.31918E+03  0.31918E+03  0.00000E+00  0.21334E+03  0.29749E+02  0.00000E+00  0.18359E+03  0.44407E+00
    8.5650   3.5300   8.6000   0.0720   0.6799  0.31978E+03  0.31978E+03  0.00000E+00  0.21335E+03  0.29529E+02  0.00000E+00  0.18382E+03  0.44420E+00
    8.5650   3.5400   8.6000   0.0723   0.6818  0.32039E+03  0.32039E+03  0.00000E+00  0.21335E+03  0.29312E+02  0.00000E+00  0.18404E+03  0.44433E+00
    8.5650   3.5500   8.6000   0.0727   0.6837  0.32100E+03  0.32100E+03  0.00000E+00  0.21336E+03  0.29097E+02  0.00000E+00  0.18427E+03  0.44446E+00
    8.5650   3.5600   8.6000   0.0730   0.6857  0.32161E+03  0.32161E+03  0.00000E+00  0.21337E+03  0.28884E+02  0.00000E+00  0.18449E+03  0.44459E+00
    8.5650   3.5700   8.6000   0.0734   0.6876  0.32222E+03  0.32222E+03  0.00000E+00  0.21339E+03  0.28672E+02  0.00000E+00  0.18471E+03  0.44472E+00
    8.5650   3.5800   8.6000   0.0737   0.6895  0.32284E+03  0.32284E+03  0.00000E+00  0.21340E+03  0.28463E+02  0.00000E+00  0.18494E+03  0.44485E+00
    8.5650   3.5900   8.6000   0.0741   0.6914  0.32346E+03  0.32346E+03  0.00000E+00  0.21343E+03  0.28256E+02  0.00000E+00  0.18517E+03  0.44498E+00
    8.5650   3.6000   8.6000   0.0744   0.6934  0.32408E+03  0.32408E+03  0.00000E+00  0.21345E+03  0.28051E+02  0.00000E+00  0.18540E+03  0.44511E+00
    8.5650   3.6100   8.6000   0.0748   0.6953  0.32471E+03  0.32471E+03  0.00000E+00  0.21345E+03  0.27848E+02  0.00000E+00  0.18560E+03  0.44524E+00
    8.5650   3.6200   8.6000   0.0751   0.6972  0.32534E+03  0.32534E+03  0.00000E+00  0.21351E+03  0.27647E+02  0.00000E+00  0.18587E+03  0.44537E+00
    8.5650   3.6300   8.6000   0.0755   0.6991  0.32597E+03  0.32597E+03  0.00000E+00  0.21355E+03  0.27447E+02  0.00000E+00  0.18610E+03  0.44550E+00
    8.5650   3.6400   8.6000   0.0759   0.7011  0.32660E+03  0.32660E+03  0.00000E+00  0.21358E+03  0.27250E+02  0.00000E+00  0.18633E+03  0.44563E+00
    8.5650   3.6500   8.6000   0.0762   0.7030  0.32724E+03  0.32724E+03  0.00000E+00  0.21343E+03  0.27054E+02  0.00000E+00  0.18637E+03  0.44576E+00
    8.5650   3.6600   8.6000   0.0766   0.7049  0.32787E+03  0.32787E+03  0.00000E+00  0.21366E+03  0.26861E+02  0.00000E+00  0.18680E+03  0.44589E+00
    8.5650   3.6700   8.6000   0.0770   0.7069  0.32852E+03  0.32852E+03  0.00000E+00  0.21371E+03  0.26669E+02  0.00000E+00  0.18704E+03  0.44602E+00
    8.5650   3.6800   8.6000   0.0773   0.7088  0.32916E+03  0.32916E+03  0.00000E+00  0.21376E+03  0.26479E+02  0.00000E+00  0.18728E+03  0.44616E+00
    8.5650   3.6900   8.6000   0.0777   0.7107  0.32981E+03  0.32981E+03  0.00000E+00  0.21381E+03  0.26291E+02  0.00000E+00  0.18752E+03  0.44629E+00
    8.5650   3.7000   8.6000   0.0781   0.7126  0.33045E+03  0.33045E+03  0.00000E+00  0.21388E+03  0.26104E+02  0.00000E+00  0.18778E+03  0.44642E+00
    8.5650   3.7100   8.6000   0.0784   0.7146  0.33111E+03  0.33111E+03  0.00000E+00  0.21394E+03  0.25919E+02  0.00000E+00  0.18802E+03  0.44655E+00
    8.5650   3.7200   8.6000   0.0788   0.7165  0.33176E+03  0.33176E+03  0.00000E+00  0.21399E+03  0.25737E+02  0.00000E+00  0.18825E+03  0.44669E+00
    8.5650   3.7300   8.6000   0.0792   0.7184  0.33242E+03  0.33242E+03  0.00000E+00  0.21405E+03  0.25555E+02  0.00000E+00  0.18850E+03  0.44682E+00
    8.5650   3.7400   8.6000   0.0796   0.7203  0.33308E+03  0.33308E+03  0.00000E+00  0.21412E+03  0.25376E+02  0.00000E+00  0.18874E+03  0.44695E+00
    8.5650   3.7500   8.6000   0.0799   0.7223  0.33374E+03  0.33374E+03  0.00000E+00  0.21418E+03  0.25198E+02  0.00000E+00  0.18898E+03  0.44709E+00
    8.5650   3.7600   8.6000   0.0803   0.7242  0.33441E+03  0.33441E+03  0.00000E+00  0.21424E+03  0.25022E+02  0.00000E+00  0.18922E+03  0.44722E+00
    8.5650   3.7700   8.6000   0.0807   0.7261  0.33508E+03  0.33508E+03  0.00000E+00  0.21432E+03  0.24847E+02  0.00000E+00  0.18947E+03  0.44736E+00
    8.5650   3.7800   8.6000   0.0811   0.7280  0.33575E+03  0.33575E+03  0.00000E+00  0.21440E+03  0.24674E+02  0.00000E+00  0.18973E+03  0.44749E+00
    8.5650   3.7900   8.6000   0.0815   0.7300  0.33642E+03  0.33642E+03  0.00000E+00  0.21448E+03  0.24503E+02  0.00000E+00  0.18998E+03  0.44763E+00
    8.5650   3.8000   8.6000   0.0819   0.7319  0.33710E+03  0.33710E+03  0.00000E+00  0.21457E+03  0.24333E+02  0.00000E+00  0.19023E+03  0.44776E+00
    8.5650   3.8100   8.6000   0.0822   0.7338  0.33778E+03  0.33778E+03  0.00000E+00  0.21465E+03  0.24165E+02  0.00000E+00  0.19049E+03  0.44790E+00
    8.5650   3.8200   8.6000   0.0826   0.7357  0.33846E+03  0.33846E+03  0.00000E+00  0.21474E+03  0.23998E+02  0.00000E+00  0.19074E+03  0.44803E+00
    8.5650   3.8300   8.6000   0.0830   0.7377  0.33914E+03  0.33914E+03  0.00000E+00  0.21483E+03  0.23833E+02  0.00000E+00  0.19100E+03  0.44817E+00
    8.5650   3.8400   8.6000   0.0834   0.7396  0.33983E+03  0.33983E+03  0.00000E+00  0.21492E+03  0.23670E+02  0.00000E+00  0.19125E+03  0.44830E+00
    8.5650   3.8500   8.6000   0.0838   0.7415  0.34052E+03  0.34052E+03  0.00000E+00  0.21502E+03  0.23508E+02  0.00000E+00  0.19151E+03  0.44844E+00
    8.5650   3.8600   8.6000   0.0842   0.7434  0.34122E+03  0.34122E+03  0.00000E+00  0.21494E+03  0.23347E+02  0.00000E+00  0.19159E+03  0.44858E+00
    8.5650   3.8700   8.6000   0.0846   0.7454  0.34191E+03  0.34191E+03  0.00000E+00  0.21504E+03  0.23188E+02  0.00000E+00  0.19185E+03  0.44871E+00
    8.5650   3.8800   8.6000   0.0850   0.7473  0.34261E+03  0.34261E+03  0.00000E+00  0.21533E+03  0.23031E+02  0.00000E+00  0.19230E+03  0.44885E+00
    8.5650   3.8900   8.6000   0.0854   0.7492  0.34331E+03  0.34331E+03  0.00000E+00  0.21544E+03  0.22875E+02  0.00000E+00  0.19256E+03  0.44899E+00
    8.5650   3.9000   8.6000   0.0858   0.7512  0.34402E+03  0.34402E+03  0.00000E+00  0.21555E+03  0.22720E+02  0.00000E+00  0.19283E+03  0.44913E+00
    8.5650   3.9100   8.6000   0.0862   0.7531  0.34473E+03  0.34473E+03  0.00000E+00  0.21567E+03  0.22567E+02  0.00000E+00  0.19310E+03  0.44927E+00
    8.5650   3.9200   8.6000   0.0866   0.7550  0.34544E+03  0.34544E+03  0.00000E+00  0.21578E+03  0.22415E+02  0.00000E+00  0.19336E+03  0.44940E+00
    8.5650   3.9300   8.6000   0.0870   0.7569  0.34615E+03  0.34615E+03  0.00000E+00  0.21590E+03  0.22265E+02  0.00000E+00  0.19363E+03  0.44954E+00
    8.5650   3.9400   8.6000   0.0874   0.7589  0.34687E+03  0.34687E+03  0.00000E+00  0.21602E+03  0.22116E+02  0.00000E+00  0.19390E+03  0.44968E+00
    8.5650   3.9500   8.6000   0.0878   0.7608  0.34758E+03  0.34758E+03  0.00000E+00  0.21614E+03  0.21968E+02  0.00000E+00  0.19418E+03  0.44982E+00
    8.5650   3.9600   8.6000   0.0883   0.7627  0.34831E+03  0.34831E+03  0.00000E+00  0.21627E+03  0.21822E+02  0.00000E+00  0.19445E+03  0.44996E+00
    8.5650   3.9700   8.6000   0.0887   0.7646  0.34903E+03  0.34903E+03  0.00000E+00  0.21640E+03  0.21677E+02  0.00000E+00  0.19472E+03  0.45010E+00
    8.5650   3.9800   8.6000   0.0891   0.7666  0.34976E+03  0.34976E+03  0.00000E+00  0.21653E+03  0.21533E+02  0.00000E+00  0.19500E+03  0.45024E+00
    8.5650   3.9900   8.6000   0.0895   0.7685  0.35049E+03  0.35049E+03  0.00000E+00  0.21667E+03  0.21391E+02  0.00000E+00  0.19528E+03  0.45038E+00
    8.5650   4.0000   8.6000   0.0899   0.7704  0.35122E+03  0.35122E+03  0.00000E+00  0.21680E+03  0.21250E+02  0.00000E+00  0.19555E+03  0.45052E+00
    8.5650   4.0100   8.6000   0.0904   0.7723  0.35196E+03  0.35196E+03  0.00000E+00  0.21697E+03  0.21110E+02  0.00000E+00  0.19586E+03  0.45066E+00
    8.5650   4.0200   8.6000   0.0908   0.7743  0.35270E+03  0.35270E+03  0.00000E+00  0.21709E+03  0.20971E+02  0.00000E+00  0.19612E+03  0.45081E+00
    8.5650   4.0300   8.6000   0.0912   0.7762  0.35344E+03  0.35344E+03  0.00000E+00  0.21723E+03  0.20834E+02  0.00000E+00  0.19640E+03  0.45095E+00
    8.5650   4.0400   8.6000   0.0916   0.7781  0.35418E+03  0.35418E+03  0.00000E+00  0.21738E+03  0.20698E+02  0.00000E+00  0.19668E+03  0.45109E+00
    8.5650   4.0500   8.6000   0.0921   0.7800  0.35493E+03  0.35493E+03  0.00000E+00  0.21753E+03  0.20564E+02  0.00000E+00  0.19696E+03  0.45123E+00
    8.5650   4.0600   8.6000   0.0925   0.7820  0.35568E+03  0.35568E+03  0.00000E+00  0.21768E+03  0.20430E+02  0.00000E+00  0.19725E+03  0.45137E+00
    8.5650   4.0700   8.6000   0.0929   0.7839  0.35643E+03  0.35643E+03  0.00000E+00  0.21783E+03  0.20298E+02  0.00000E+00  0.19753E+03  0.45152E+00
    8.5650   4.0800   8.6000   0.0934   0.7858  0.35719E+03  0.35719E+03  0.00000E+00  0.21798E+03  0.20167E+02  0.00000E+00  0.19782E+03  0.45166E+00
    8.5650   4.0900   8.6000   0.0938   0.7877  0.35795E+03  0.35795E+03  0.00000E+00  0.21814E+03  0.20037E+02  0.00000E+00  0.19810E+03  0.45180E+00
    8.5650   4.1000   8.6000   0.0942   0.7897  0.35871E+03  0.35871E+03  0.00000E+00  0.21830E+03  0.19908E+02  0.00000E+00  0.19839E+03  0.45195E+00
    8.5650   4.1100   8.6000   0.0947   0.7916  0.35948E+03  0.35948E+03  0.00000E+00  0.21847E+03  0.19780E+02  0.00000E+00  0.19869E+03  0.45209E+00
    8.5650   4.1200   8.6000   0.0951   0.7935  0.36025E+03  0.36025E+03  0.00000E+00  0.21863E+03  0.19654E+02  0.00000E+00  0.19898E+03  0.45223E+00
    8.5650   4.1300   8.6000   0.0956   0.7955  0.36102E+03  0.36102E+03  0.00000E+00  0.21885E+03  0.19529E+02  0.00000E+00  0.19932E+03  0.45238E+00
    8.5650   4.1400   8.6000   0.0960   0.7974  0.36179E+03  0.36179E+03  0.00000E+00  0.21896E+03  0.19405E+02  0.00000E+00  0.19956E+03  0.45252E+00
    8.5650   4.1500   8.6000   0.0965   0.7993  0.36257E+03  0.36257E+03  0.00000E+00  0.21913E+03  0.19282E+02  0.00000E+00  0.19985E+03  0.45267E+00
    8.5650   4.1600   8.6000   0.0969   0.8012  0.36335E+03  0.36335E+03  0.00000E+00  0.21935E+03  0.19160E+02  0.00000E+00  0.20019E+03  0.45281E+00
    8.5650   4.1700   8.6000   0.0974   0.8032  0.36413E+03  0.36413E+03  0.00000E+00  0.21948E+03  0.19039E+02  0.00000E+00  0.20044E+03  0.45296E+00
