run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24208,8.860813355697857,1.8559233787412155,24.52320808990534,774,59.933466731233196,26,2.3051333358166612
24210,8.951192573686395,1.810173921245443,14.629910180883615,454,28.25936143954502,26,1.0868985169055778
24211,8.538184326979495,1.7585181909472232,14.70654281436978,452,62.87165763658222,26,2.4181406783300856
24213,8.819451496508893,1.8348716863722925,71.16015588749553,2214,81.2676867855323,27,3.0099143253900853
24214,8.983187049883835,1.78482897123539,56.52929856938189,1727,71.30419382054755,27,2.640896067427687
24215,8.874187687479623,1.8129033613917342,74.7256949660923,2305,63.35862391016217,27,2.346615700376377
24216,8.801371555108762,1.767234706356974,81.16141850650189,2463,57.66880985401382,26,2.218031148231301
24217,8.874976584260526,1.7324243751974575,76.53202226106417,2289,113.79966517002804,26,4.3769101988472325
24218,9.037208411401092,1.8615862970483021,71.2502016978673,2227,283.3157111562042,28,10.118418255578721
24219,8.998113336792278,1.81658227366248,51.92038602709097,1585,77.59997527276046,27,2.8740731582503876
24220,8.817747521821783,1.8193205974865234,20.7442016114669,659,30.536517228836953,27,1.1309821195865537
24222,8.886150844681504,1.6871223570217422,55.902764134901204,1640,58.43969518674395,25,2.337587807469758
24223,8.949923717411776,1.9448841897693658,27.2704092499448,872,46.66831534862315,29,1.6092522534007985
24224,9.007840421885588,1.7130836049203402,54.710091732448916,1639,48.455367511767676,26,1.8636679812218337
24225,8.747801396160908,1.7725246152914143,20.91383044521022,644,45.31749503807455,26,1.7429805783874825
24226,8.852503249210168,1.7990074924303434,59.42519458460648,1819,101.35058592430322,26,3.8980994586270468
24227,8.909919005297562,1.6253123290878757,73.6437097998973,2155,66.5425873274028,25,2.661703493096112
24228,8.823481412271516,1.85123193642704,50.31348136402247,1598,188.855203230329,28,6.744828686797464
24229,8.802953952728716,1.8330842947291743,34.353450180606025,1116,171.5017135195059,27,6.351915315537256
24230,8.96068152320089,1.716932777250261,18.41825160356196,560,38.81559345445117,26,1.4929074405558143
24232,8.896152384805612,1.7593306568280085,24.875515163096495,750,28.761006684078357,26,1.1061925647722446
24233,8.512440765289131,1.7556901716059128,23.426660498024575,715,48.87469183390822,27,1.8101737716262305
24234,8.659354336801515,1.686959394466617,24.469353483742715,723,30.045371078502082,25,1.2018148431400832
24236,8.932461261373108,1.7648309807153815,56.89326132134047,1741,143.0336179516224,27,5.297541405615645
24237,8.822711462064103,1.654660597332341,54.29130602658201,1584,45.39192019589954,25,1.8156768078359815
24238,8.871693862085516,1.7330074244065927,62.908837860988896,1901,50.081885288952336,25,2.0032754115580933
24239,8.659276618871928,1.8107434848379451,58.9210706971993,1792,141.57974006934012,28,5.056419288190718
24240,8.927415689556828,1.8041021072759538,61.10746526374067,1914,84.18938085120475,27,3.1181252167112867
24241,9.099194136901296,1.8010994140318033,29.34507237208996,901,63.60216216696782,27,2.355635635813623
24243,8.80068228444951,1.8865603321245152,30.01720795423189,966,55.73753938137669,28,1.990626406477739
