run,mean,std_dev,amplitude,nevents
25115,8.78475,3.48362,189.42747,8651
25116,8.78138,3.38856,187.47698,8364
25117,8.16605,2.93371,86.33258,3270
25119,8.10049,3.12536,89.82189,3602
25120,8.30184,3.14485,98.98059,4101
25121,8.32283,3.01150,107.28849,4305
25122,8.65884,3.13215,126.56488,5230
25123,8.74458,3.24644,110.91396,4762
25124,8.38957,2.94911,108.87302,4126
25126,8.51658,2.58953,5.84697,192
25127,8.50066,2.97500,72.09293,2816
25128,8.57740,3.07800,67.61386,2693
25129,8.70042,3.17046,73.97644,3006
25130,7.98436,2.98298,2.96532,118
25131,8.51400,2.88628,50.11644,1837
25134,8.66739,3.01536,46.86240,1797
25135,8.60667,2.95596,50.94261,1922
25138,8.65156,3.19917,340.05354,14416
25139,8.84210,3.31639,363.90986,15896
25140,8.90618,3.24780,393.27054,16943
25141,8.42988,2.97282,254.04887,9802
25146,8.53770,3.09787,189.24373,7536
25147,8.30606,2.96646,52.87756,2019
25148,8.42646,2.97614,167.48715,6492
25149,8.41726,3.03655,151.42561,5992
25150,8.49487,3.06233,211.25116,8354
25151,8.13425,2.88679,124.05795,4523
25154,8.34386,2.93736,112.96428,4207
25157,8.40089,2.94385,98.61659,3806
25158,8.33514,3.05130,164.39841,6574
25162,8.57113,3.06171,280.81032,11269
25163,8.48607,3.07571,154.43719,6265
25164,8.53352,2.99737,157.83087,6187
25165,8.62222,3.09008,167.46140,6825
25166,8.43987,3.06397,150.46598,6069
25167,8.45177,3.07032,194.03984,7703
25168,8.49644,2.97743,228.65238,8829
25169,8.42653,2.99094,191.90077,7493
25170,8.11371,2.83034,124.59037,4514
25171,8.21183,2.89075,106.99966,3950
25181,8.45432,3.21035,314.20245,13283
25182,8.42015,3.17077,262.67160,10938
25183,8.50430,3.27501,233.23477,10024
25184,7.91039,2.92192,169.15581,6324
25185,8.06463,2.98701,159.21870,6072
25187,8.02852,3.00729,158.33165,6019
25189,8.15010,2.96936,174.90918,6734
25190,8.14334,2.90485,174.54299,6573
25192,8.67292,3.32998,363.55641,16018
25193,8.63319,3.34578,315.40624,13900
25194,8.61032,3.34273,353.32728,15648
25195,8.52309,3.24183,225.40134,9765
25196,8.46286,3.12871,195.37074,8228
25197,8.48484,3.23065,209.31818,9005
25198,8.65697,3.33401,216.83813,9573
25200,8.56992,3.27978,403.80549,17618
25201,8.58149,3.31395,460.13183,20216
25202,8.10560,3.05429,217.28171,8487
25203,8.35382,3.13934,407.18316,16692
25204,7.91912,2.87424,169.90819,6212
25205,8.18111,3.23089,282.88024,11975
25206,8.09869,3.15434,280.53705,11677
25207,8.16480,3.16707,303.36360,12680
25208,8.14470,3.18279,237.86850,9945
25210,7.73681,2.95863,133.14902,4924
25211,7.67523,2.90882,135.22625,4988
25214,8.19175,3.09790,216.53552,8958
25217,8.03046,3.02116,289.53567,11702
25218,8.06532,3.10025,310.77944,12772
25219,8.12781,3.12151,327.42583,13508
25220,7.73898,2.99172,143.09290,5431
25221,7.71018,2.91439,133.09321,4888
25222,8.16250,3.17606,240.38198,10079
25227,8.21190,3.19236,593.93748,24494
25228,8.15699,3.21338,492.05556,20418
25229,7.91362,3.01595,270.75987,10317
25230,7.85153,2.94771,228.25680,8559
25233,8.00963,3.02754,301.83025,11616
25234,8.02768,3.04585,317.66932,12313
25235,8.01066,2.99903,322.75547,12350
