run,mean,std_dev,amplitude,nevents
24572,8.62125,2.02271,58.65329,1633
24574,8.24404,1.98799,34.32121,945
24576,8.43469,2.01347,24.42171,655
24578,8.54963,2.07412,74.33601,2084
24580,8.80131,2.25487,36.82759,1075
24582,8.70994,2.34121,85.97189,2580
24583,8.50349,2.13553,29.65690,849
24584,8.28297,1.89916,45.11020,1217
24585,8.39932,1.99128,15.03540,391
24587,8.55769,2.07470,10.93846,300
24588,8.71958,2.11506,65.22236,1860
24589,8.45235,2.12542,33.17953,946
24590,8.61868,2.17542,35.97372,1041
24591,8.63061,2.07544,28.50340,805
24592,8.60094,2.04182,25.42932,705
24593,8.51116,1.89360,20.63005,564
24594,8.35754,2.12156,22.82194,674
24595,8.35117,1.98040,20.15984,542
24596,8.80765,2.26411,59.38521,1748
24597,8.74569,2.24777,59.35892,1718
24598,8.50202,2.04720,13.06802,372
24599,8.37460,1.83769,13.32674,340
24600,8.39355,2.09352,14.61271,403
24601,8.60052,2.33675,2.53742,76
24602,8.77217,1.56149,4.13217,93
24603,8.44115,1.60822,4.43036,103
24604,8.84262,1.81796,4.46123,115
24605,8.60645,2.17532,6.44387,186
24606,8.68669,2.08267,7.84951,208
24607,8.66816,2.40015,3.78796,116
24608,8.34204,1.74262,3.64923,86
24609,8.19143,1.72142,2.98485,74
24610,8.41511,2.05073,2.86432,79
24611,8.54878,2.39796,7.31559,215
24612,8.94065,2.52353,72.76005,2268
24613,8.86311,2.40859,76.02190,2253
24614,9.02133,2.50268,68.46237,2105
24615,8.91631,2.57244,69.81202,2225
24616,9.02155,2.46734,69.09982,2126
24617,8.88711,2.41077,73.80266,2212
24618,9.04902,2.40041,68.05847,2045
24619,9.01806,2.49845,11.38095,354
24620,9.31823,2.23603,1.96124,55
24621,9.05257,2.36153,33.27436,960
24622,9.06899,1.96608,11.52751,279
24627,9.28849,2.30405,22.53715,628
24628,8.80718,2.45337,19.30440,590
24629,9.19925,2.25778,23.82608,655
24630,9.12794,2.30726,21.12003,592
24631,9.08556,2.21008,31.03077,832
24632,9.12478,2.26546,27.68393,767
24633,9.18656,2.16660,8.23241,217
24634,9.09950,2.26519,27.75698,769
24635,9.02594,2.30022,11.97510,334
24636,8.56767,2.33086,5.23975,147
24641,8.96826,2.33445,6.29608,180
24642,8.77498,2.15349,10.52034,282
24643,9.22649,2.36312,7.07151,202
24646,8.97195,2.33753,36.72987,1042
24647,8.94047,2.39333,33.99411,989
24648,9.05721,2.43132,28.55961,844
24649,8.94571,2.46777,30.10093,903
24650,9.12456,2.42146,30.30077,896
24651,9.16875,2.35121,9.31201,269
24654,9.08629,2.47104,21.03622,632
24655,8.90011,2.48487,22.56534,683
24656,8.97427,2.44082,23.06390,690
24657,9.00516,2.38082,22.36101,646
24658,8.76711,2.45471,20.51804,614
24659,8.88446,2.30963,25.29536,718
24660,9.18897,2.41533,15.47431,456
24661,9.06407,2.37620,23.78895,694
24662,9.03101,2.46231,22.77438,686
24666,8.90361,2.50423,98.34929,3028
24667,9.01946,2.34727,65.60133,1886
24668,8.95107,2.56518,71.81116,2281
24669,8.88984,2.51692,74.37124,2298
24670,8.92904,2.42529,69.83614,2086
24671,8.89729,2.50284,75.71348,2315
24672,8.94286,2.62369,40.98471,1305
24673,8.91052,2.30776,11.97220,341
24674,8.88882,2.32481,45.05711,1278
24675,9.00123,2.32931,37.19684,1051
24676,9.04260,2.20048,32.14229,856
24677,9.11263,2.22621,34.69811,936
24678,9.12341,2.30984,30.92250,866
24679,8.93692,2.29256,28.33291,790
24680,9.07216,2.28912,41.62897,1161
24681,9.10917,2.54206,16.68895,511
24682,9.41766,2.34768,4.59817,131
24683,9.14204,2.08281,10.24562,261
24684,8.89070,2.51715,7.52972,229
24685,9.27098,2.46269,9.15664,273
24686,9.10015,2.74392,6.76198,222
24687,8.99874,2.60890,22.65761,723
24688,8.89685,2.36629,26.12448,749
24690,9.10489,2.37445,162.90368,4701
24691,8.89051,2.43521,122.30965,3700
24692,8.97956,2.45743,145.74094,4331
24693,9.03509,2.34652,146.53405,4187
24694,9.08390,2.32028,152.84692,4324
24695,9.08598,2.39578,180.89554,5272
24696,9.08257,2.32343,16.46966,465
24697,8.99280,2.32564,167.28635,4724
24698,9.06910,2.36851,151.87285,4355
24699,9.16630,2.30155,169.94129,4762
24701,9.13797,2.36056,176.54162,5069
24702,9.06767,2.45133,89.00826,2640
24703,8.98815,2.36049,34.55723,995
24707,9.08794,2.55284,55.77889,1762
24708,8.87492,2.45722,59.40043,1799
24709,8.93865,2.41571,62.51228,1851
24710,9.17259,2.55748,15.06124,480
24713,9.02252,2.32572,190.24422,5394
24714,9.04068,2.26740,207.53434,5731
24715,8.99555,2.35690,192.81605,5521
24716,9.08030,2.39149,204.65533,5943
24717,9.06941,2.37293,190.67731,5493
24718,9.09934,2.38324,199.11401,5767
24719,9.03220,2.38796,188.20104,5456
24720,9.05986,2.36200,101.56537,2916
24721,9.06420,2.37798,97.98710,2831
24722,9.10596,2.33047,99.49340,2831
24723,8.97359,2.39107,90.10725,2613
24724,8.92549,2.32954,26.88037,764
24725,9.02419,2.39328,26.97666,781
24726,9.07818,2.37971,24.43215,707
24727,8.79463,2.36571,19.75896,573
24728,9.09450,2.37265,22.74222,660
24729,8.97297,2.38814,22.25295,643
24730,8.87656,2.51939,51.95311,1623
24731,8.90359,2.46166,58.23649,1746
24732,8.87239,2.56462,50.94751,1609
