run,mean,std_dev,amplitude,nevents
24741,9.37058,3.17873,35.13853,1464
24742,9.23837,3.06086,42.37209,1727
24743,9.07981,2.78024,37.84934,1438
24744,9.32457,3.19621,4.91340,213
24745,8.96984,3.10182,23.36186,951
24746,9.17300,2.98193,35.34017,1394
24747,8.97726,2.75283,20.37007,746
24748,9.40207,3.43919,4.58259,204
24753,7.91465,2.51635,0.74758,25
24755,9.21426,3.19057,12.76740,539
24756,8.70538,2.87162,15.06433,594
24758,9.37576,3.25654,15.31740,645
24759,8.76641,3.54950,2.96878,133
24766,9.09748,2.85812,35.30976,1363
24767,9.30366,3.07023,35.11296,1426
24768,9.22839,3.02475,34.19061,1355
24769,9.32411,2.83823,13.73828,528
24770,9.18305,2.97975,55.02225,2188
24772,9.09230,3.02395,37.80861,1526
24773,9.40758,3.01665,17.26199,676
24774,9.42425,3.15119,4.76855,197
24775,9.48424,3.16352,11.75866,480
24776,9.40642,3.05391,12.07261,487
24777,9.42007,2.99293,12.18790,470
24778,9.08648,3.08268,3.69747,151
24779,7.70352,2.82237,6.81706,257
24780,7.84004,3.04407,4.76067,188
24781,8.47771,3.36615,5.58933,245
24782,7.80469,2.98862,6.18719,247
24783,8.94170,3.31609,4.72076,202
24784,8.15023,3.00819,5.49486,221
24785,7.68424,2.99052,5.61170,216
24786,8.23114,2.87028,3.88261,153
