run,mean,std_dev,amplitude,nevents
25380,9.15324,3.83660,162.06403,4136
25381,9.23948,3.93688,184.44240,4862
25382,9.11133,3.85899,56.83199,1409
25383,8.90513,3.88869,48.55570,1207
25384,8.48232,3.66615,22.35284,509
25385,8.34848,3.61168,67.16201,1510
25386,8.47348,3.36855,65.21491,1412
25387,8.36045,3.34679,57.72529,1220
25388,8.94343,3.32598,23.62701,506
25389,8.52010,3.30270,20.56581,452
25394,8.44930,3.62406,17.32217,392
25395,8.55129,3.83847,12.65438,300
25423,17.41985,6.20644,92.17931,3521
25424,17.26432,6.16946,79.69919,3002
25425,17.28580,6.30260,84.99245,3290
25426,17.21696,6.19674,82.41853,3156
25427,17.59958,6.01752,86.98363,3221
25428,17.36003,6.14967,106.86952,4070
25429,17.24546,6.12020,24.86134,937
25430,16.41629,6.58078,23.02351,915
25432,16.91701,6.27878,24.67175,937
25433,17.33735,6.45916,17.66950,690
25434,17.69405,6.51973,221.53999,9136
25435,17.74835,6.54198,221.23476,9111
25436,17.74483,6.62190,241.65563,10053
25437,17.80437,6.54601,239.38716,9849
25438,17.18548,6.54515,67.64152,2733
25439,17.11841,6.24772,58.97829,2298
25440,16.95696,6.38271,46.37292,1831
25441,16.98765,6.29382,66.53077,2619
25442,17.56817,6.63159,248.66357,10320
25443,20.05671,7.89783,591.57709,29037
25444,19.89814,7.87032,502.12709,24577
25445,20.03880,7.81608,608.72522,29594
25446,17.84203,7.12617,184.02136,8255
25447,17.76246,7.09662,109.28040,4898
25448,19.40190,7.28955,401.69602,18417
25449,19.28270,7.40244,463.35048,21547
25450,19.32222,7.31271,367.82380,16927
25451,17.77491,6.93852,138.09579,6031
25452,17.76629,6.73512,144.63777,6133
25453,18.36168,6.86545,198.70692,8572
25459,18.43817,6.24415,26.47509,1066
25462,18.25386,5.73100,21.63482,797
25463,17.92833,6.09534,8.43189,319
25464,7.73652,3.76750,1.68424,38
25466,8.34589,4.06888,4.62769,122
25468,9.72758,4.26988,12.99332,388
25469,2.39158,2.72121,4.32202,72
25474,1.82403,4.13337,8.46832,144
25484,20.07216,7.96524,452.26537,22364
25485,20.10963,7.77927,591.66652,28664
25486,20.04320,7.87116,582.11059,28448
25487,20.00206,7.90716,566.97236,27845
25488,20.07465,7.88826,607.08211,29767
25489,17.79072,6.99340,213.76742,9426
25490,17.77514,7.11846,156.04672,6994
25491,19.30807,7.34848,481.68542,22275
25492,19.40001,7.38517,456.64990,21182
25493,19.16096,7.26838,446.85708,20518
25494,19.09164,7.24530,370.62620,16966
25495,19.16060,7.29741,510.03777,23471
