run,mean,std_dev,amplitude,nevents,chi2,ndf,chi2_ndf
24785,6.254687252230947,3.405391123603704,12.82513399996334,663,53.805206075633606,52,1.0347155014544924
24786,6.614984681525717,3.3988441605736317,11.652340821604701,604,97.48222819709771,50,1.9496445639419542
24787,6.663490604329841,3.184858781064939,15.201218554232016,765,63.94529957496327,47,1.3605382888290058
24788,6.272272144291031,3.132926258997567,12.497140756632115,615,95.8801487685916,49,1.9567377299712572
24789,6.517253809811134,3.1471608316117217,12.782790125120215,656,55.41950226986122,48,1.154572963955442
24790,6.5701970454039245,2.8258779024073477,10.646229704669082,502,94.77377519999476,45,2.1060838933332167
24791,7.603203929238774,3.353544649255824,4.534023793009362,247,68.45178624216722,46,1.4880823096123308
24794,5.5027231308904785,3.485713443269993,2.8564103865029016,146,37.26954779960003,45,0.8282121733244452
24795,6.70638026494197,3.2170810367115323,4.530039431066369,232,50.20008439963562,48,1.0458350916590755
24796,6.521419594325306,2.765027897450602,0.6068691466681448,29,7.747489814699621,14,0.5533921296214015
24797,6.729612864131534,2.931268066689971,5.8395083044295735,285,64.10509133782858,47,1.3639381135708208
24798,6.262251086672266,3.549011246991034,5.166441908333469,270,53.95631920276716,49,1.1011493714850442
24803,6.6407665029362954,3.050376068600157,12.324728607213466,604,77.40870754505514,48,1.6126814071886486
24804,6.259467141298277,3.264160144499885,13.688159749225717,680,53.387687736907566,48,1.1122434945189077
24805,6.7358605828824185,3.2244452701400315,16.46825331831155,834,55.77305431282563,50,1.1154610862565126
24806,6.727920152059328,3.394897937906683,13.246895697632581,704,37.064764129518046,51,0.7267600809709421
24807,6.342282887943352,3.6179110918323465,14.016435768457958,755,70.8318241953358,54,1.311700448061774
24808,6.267536156586962,2.964381063223582,16.3169455243856,791,50.492918717467745,47,1.0743174195205902
24809,6.322287178252968,3.505822725882401,14.118278649289616,741,58.302224925915816,52,1.1211966331906889
24810,6.230531805541717,3.6456144612685253,13.078630157266696,707,80.34332723150884,53,1.5159118345567706
24811,6.4318281058137385,3.026950173643534,11.396761386435045,568,126.7344999924938,52,2.437201922932573
24812,6.673239946602686,3.212084024899577,11.331914774132583,568,99.92219884828131,50,1.9984439769656261
24813,6.125309061869136,3.2842952061146184,3.483432542421212,179,43.040066628472516,43,1.0009317820575003
24814,5.886533404821191,3.4020319648404658,5.919244816249102,295,83.68341144985543,47,1.7804981159543707
24815,6.992698868415909,3.2991367436857533,6.066239739636263,303,94.87221007513727,51,1.8602394132379858
24816,7.809190907867395,3.302182965499574,5.520961985809384,281,102.90547336549587,49,2.10011170133665
24817,6.152787461271281,3.577545486600707,5.742318368053909,305,74.58922420986029,51,1.4625338080364763
24818,2.652663616856434,6.613271080680169,2.8060831136471434,161,43.6020183456213,52,0.8385003528004097
24819,-127.1196612102404,27.46530247171012,231273.90368444132,161,49.13339231580035,42,1.1698426741857226
24820,2.603183969327027,4.852340442340035,3.450499395149674,166,40.67299213332179,46,0.8841954811591693
24821,-4.850686896505661,10.155333472934844,0.8945665093969037,40,13.745457677638921,22,0.6247935308017691
24822,4.86873362492287,2.8345623099098884,1.113331999233421,47,10.834519264083795,21,0.515929488765895
24823,6.5945069594716115,3.4414231413625225,1.1226062886788335,54,12.28830465548969,31,0.3963969243706351
24824,0.11643052746635513,6.213774763165951,1.236235725898157,55,13.590721554909118,24,0.56628006478788
24825,2.9102450220759617,4.891582053662076,1.0061736444404168,57,10.215405836146642,30,0.34051352787155476
24826,-1.2131295941109426,6.967835898870059,1.5844016139794546,73,13.908351321993388,34,0.40906915652921727
24827,2.094278289651166,6.303513589844907,0.8822723408738641,49,14.103554587192361,25,0.5641421834876944
24828,-1.000626714997584,7.303970324578442,1.7853215945965855,82,20.5881564036698,33,0.6238835273839333
24829,8.832651903891325,2.122930529720611,1.6764115230363525,63,10.993789673733419,25,0.43975158694933675
24830,7.729103421569006,2.720981093180406,0.8883224228251523,40,11.825949850274426,19,0.6224184131723383
24831,8.54903695988781,3.4136602582123365,1.2084730824881866,61,14.167747976853292,28,0.5059909991733319
24832,8.389356306604931,3.282098756405632,1.0831174809839,56,11.963206312769309,26,0.46012331972189646
24861,9.108932882329603,3.5072106524969064,2.135138988352782,117,25.047677569720133,50,0.5009535513944027
24862,7.6324942247959875,4.265007900221486,1.8760797542593253,104,27.94541689687255,44,0.6351231112925579
24863,7.5676837467402285,3.903241447841902,2.022495503977758,112,28.25254707834749,45,0.6278343795188331
24864,7.8480263650284465,3.5647727706575894,2.7365101487546872,144,37.09915527337495,51,0.727434417124999
24865,5.320622274375161,4.406150138462773,2.449010197050643,141,33.426114015898975,45,0.7428025336866438
24866,7.778896471713828,3.889597455596115,2.221127980609444,136,25.054584100233,49,0.511318042861898
24867,5.937638428132399,3.3470812570287,3.0750301687717165,163,36.55537284767941,49,0.7460280172995798
24868,4.569774254712006,5.226798507551183,1.5008753236816397,89,16.724880352964963,41,0.4079239110479259
24870,3.12192061217474,6.123380367051377,2.509357642356166,146,36.04894178571541,52,0.693248880494527
24871,4.774705800395134,5.588278723065354,2.5085145604418337,153,44.122161781203715,56,0.7878957460929235
24872,-5.889721043426098,10.164203330696344,3.8239214974668285,153,28.64036010150687,51,0.5615756882648406
24873,3.7033454411855806,5.877639474182042,2.503368981238882,149,34.0946380548298,51,0.6685223148005843
24874,2.596770809372727,6.590720754134193,0.6782919755114291,40,13.303907983089125,22,0.6047230901404148
24877,8.11267180986082,3.803842327274351,33.021868548796775,1883,153.71872603520788,63,2.439979778336633
24878,8.343134036218583,4.0246160266739075,171.93126027829555,10278,311.8047528697995,67,4.653802281638798
24879,8.01403298501456,3.9640352223101156,33.42327664527149,1978,128.36228476919584,63,2.037496583638029
24880,8.032817855071965,3.812403380121321,229.00957265375388,13258,339.1124122595909,61,5.559219873108047
24881,8.033737381665603,3.6790498592018763,238.0061881330133,13424,1405.9185405496776,61,23.047844927043894
24882,7.899324951508858,3.4593186243006464,149.7874980615101,8121,240.10454449049658,55,4.365537172554483
24883,7.429389085916482,3.0119720974276882,75.52453814455073,3724,114.59898847597223,47,2.438276350552601
24886,7.840131075874377,3.5339002728233937,131.05682389356772,7178,299.1677979715153,58,5.158065482267506
24887,8.12285732230095,3.5619492532887054,104.00443177979551,5761,193.870734014489,56,3.4619773931158746
24888,7.907651166809778,3.6211158914403536,124.5089818160986,6999,353.74829919782934,59,5.995733884708972
24889,7.707864257497952,3.363635647755624,108.84219368261591,5812,195.18861647866981,53,3.682804084503204
24890,7.418453694149864,3.207875943372903,61.49911919527578,3193,108.32572473716381,49,2.2107290762686493
24893,7.40885386291198,3.0274912807621774,57.81665558586261,2918,437.7323311880375,50,8.75464662376075
24894,7.572446295377001,3.1823717440344166,65.25795428471626,3357,578.2022437336808,52,11.1192739179554
24897,7.681970557032962,3.4470184638427837,101.69909858906621,5468,195.5995507661135,56,3.4928491208234553
