run,pmt,nevents,calibration_constant,calibration_error,chi2,chi2_ndf
23955,1,351,3.7832204531506703,0.19475937091990742,31.497329525485746,0.40905622760371096
23955,2,890,6.709388246869861,0.3618041798954897,107.42588003494426,1.3951412991551202
23955,3,662,4.733017898803194,0.24680780890760656,532.4624437087931,6.915096671542767
23955,4,273,6.451137098896139,1.0323625636866578,177.5376854902481,2.305684227146079
23956,1,78,5.259509044270685,0.9642812274688088,36.17707377962273,0.4698321270080874
23956,2,229,8.163890931640504,1.011841901280735,79.10977965418043,1.027399735768577
23956,3,165,5.067785916573901,0.46707905277216194,36.4201742158803,0.472989275530913
23956,4,59,2.392959090406885,0.4067860657610372,94387609.85393807,1225813.1149862087
23957,1,260,3.448986058479235,0.26849238309841494,31889107871261.555,414144258068.3319
23957,2,1654,7.490727297525202,0.4466951551668926,189.6467535280594,2.4629448510137584
23957,3,1409,4.8529859024011,0.22108810591479877,141.57895494609474,1.8386877265726589
23957,4,418,7.091287604289828,0.5933569779112647,49.60809725332282,0.6442610032899068
23960,1,837,7.864620408536842,0.5164606475677506,329.152957648118,4.274713735689844
23960,2,7030,6.9756967617648025,0.2654031809596405,208.27082379537245,2.7048158934463955
23960,3,5593,4.754000010021796,0.1115410603751155,363.090210435539,4.7154572783836235
23960,4,1768,6.615103846252146,0.4267494338272631,104.2440533765051,1.3538188750195466
23961,1,266,3.8877950469487734,0.23444052319001818,17.74386669386449,0.23043982719304532
23961,2,1644,6.578423433800327,0.303612011433052,61.51878541952493,0.7989452651886355
23961,3,1498,5.109978802427374,0.26502245672943164,1253.5701874213005,16.280132304172735
23961,4,450,6.30018791041621,0.4042654811932849,66.02992728195383,0.8575315231422576
23962,1,72,2.774094694155871,0.445600828747716,128.27481953982988,1.6659067472705178
23962,2,575,7.277098889897766,0.5874086356686681,81.34297351217415,1.0564022534048592
23962,3,579,5.07824814481684,0.28471858097646036,54.89859672407379,0.712968788624335
23962,4,204,4.158336842914082,0.5876878151817456,155.21240029789817,2.015745458414262
23964,1,1312,4.062071490095625,0.1747937077226228,80.7456416379406,1.0486446965966312
23964,2,9827,6.992562222950136,0.16724284861813932,130.09444234350516,1.6895382122533138
23964,3,7428,5.053524441382894,0.09026205708039278,6824.880549095152,88.63481232591106
23964,4,2168,6.751189364559627,0.3859416855799641,122.57450425161161,1.5918766785923586
23965,1,1200,4.006585988925989,0.1733406874612791,67.09183690906093,0.8713225572605315
23965,2,8587,6.798157178261703,0.19277214070070361,292.5480070682105,3.7993247671196166
23965,3,6611,5.11936473890709,0.10479144339504899,4238.52160037233,55.045735069770515
23965,4,1885,7.598836304719558,0.5201423366912851,135.49569651734024,1.759684370355068
23966,1,1304,3.85505155395735,0.12203980800955326,25442134.727257263,330417.3341202242
23966,2,9618,6.935961144206923,0.18371958898654694,125.96228994690472,1.635873895414347
23966,3,7425,4.77976165833145,0.10598696796008797,13265.923358980916,172.2847189478041
23966,4,2152,7.594645981036594,0.5214988787848883,136.82138608263006,1.7769011179562344
23967,1,699,3.6721570865066298,0.12239801558874326,2185595422.870468,28384356.141174912
23967,2,5605,6.963326011167266,0.27588840658620906,159.8864047863421,2.0764468154070403
23967,3,4429,5.048272189323448,0.18470308744979816,2625.0690193916753,34.09180544664513
23967,4,1241,7.5064727821748365,0.5070412369745466,85.25813940877904,1.1072485637503773
23969,1,1106,4.035491999535371,0.17404623879794928,639.8288793042575,8.309465964990357
23969,2,8963,6.8794178864113,0.2003649698114649,233.01497033578823,3.026168445919328
23969,3,7565,4.906978091720455,0.10494392363616091,8977.868452230217,116.59569418480802
23969,4,2056,6.86154383783607,0.42449277852352996,116.63396713120952,1.514726845859864
23970,1,1098,4.406773359170119,0.12564784896483192,14572168.50639477,189248.94164149053
23970,2,8401,6.826203806877746,0.203503228636536,130.70810347656428,1.6975078373579775
23970,3,7026,4.961206076113273,0.11435328328840608,183.1278868385337,2.3782842446562817
23970,4,1824,7.398546985401534,0.48487139381590244,123.91660040487227,1.6093064987645749
23972,1,734,3.7702983349062826,0.1505650815159775,1671.319353855122,21.705446153962622
23972,2,6372,6.945025612162971,0.2584204902848842,190.3501476560909,2.4720798396894925
23972,3,5900,4.776237665048812,0.09884041335232072,10057.736492515696,130.61995444825578
